246.130000,162.640000,362.690000,168.590000,357.020000,279.720000,240.460000,273.770000
352.741223,165.034874,361.578333,274.888332,240.978341,284.589941,232.141231,174.736483
375.127620,252.565325,282.994587,325.093170,205.837306,227.079306,297.970338,154.551461
283.505577,175.929270,349.511748,274.347015,254.201932,338.268781,188.195761,239.851036
309.036441,192.690413,339.551247,303.500506,219.602177,336.531998,189.087370,225.721904
320.925158,192.309323,337.613952,307.813018,217.347218,325.190010,200.658424,209.686315
325.875823,188.654164,334.556161,298.193583,214.944152,307.672112,206.263815,198.132693
323.123995,190.364661,332.050482,290.909290,214.546517,301.341449,205.620031,200.796820
301.971851,231.612953,329.228385,291.361396,234.073457,334.769951,206.816923,275.021508
259.194596,266.607411,274.892428,342.330739,151.842019,367.839717,136.144187,292.116389
318.636234,314.534925,305.752836,366.117019,192.037763,337.714981,204.921162,286.132886
356.129862,239.550766,360.303492,322.132867,244.459155,327.987542,240.285525,245.405441
336.283943,199.338847,350.709115,296.476729,214.716080,316.671970,200.290908,219.534087
317.856469,188.083038,343.810835,300.594378,222.387705,328.604535,196.433339,216.093195
325.524757,203.339330,322.654009,306.320157,202.908860,302.982078,205.779608,200.001250
312.351091,209.798024,300.884136,317.658947,182.115929,305.032412,193.582884,197.171489
287.659925,199.440336,321.491233,309.433143,201.721289,346.271678,167.889980,236.278872
216.480002,199.867961,325.129903,226.580232,298.707982,334.049156,190.058081,307.336885
324.496994,188.121164,342.542562,289.670886,224.893494,310.577336,206.847926,209.027615
324.337781,154.095158,336.151672,247.782926,219.931402,262.438132,208.117512,168.750364
318.392194,151.129520,305.207549,255.991395,186.206994,241.029045,199.391639,136.167170
317.540850,174.344204,325.459402,262.554602,207.431406,273.149848,199.512853,184.939451
341.852186,283.271997,274.609106,289.588097,267.517344,214.087095,334.760425,207.770995
336.310986,213.579443,380.732632,304.564495,284.692855,351.454011,240.271208,260.468958
372.039444,226.840760,394.127888,336.763225,274.600548,360.781727,252.512103,250.859262
360.842929,225.758681,383.106876,336.726957,265.413250,360.340234,243.149303,249.371958
356.478432,244.770506,357.143161,354.015879,238.293798,354.739046,237.629069,245.493672
338.866706,236.982388,360.243393,344.805650,240.439768,368.557524,219.063082,260.734262
336.021105,245.404493,356.336152,338.633453,233.973141,365.296953,213.658094,272.067992
337.561909,218.428357,339.774336,329.406306,221.860265,331.757010,219.647838,220.779061
332.852112,209.520686,342.240918,319.553142,222.535279,329.767337,213.146473,219.734881
349.957748,211.481027,339.766523,318.475934,225.476508,307.589853,235.667733,200.594946
360.820962,204.836796,350.353147,310.664099,235.600650,299.313456,246.068465,193.486153
341.021337,167.656574,365.923144,273.228207,246.117133,301.487561,221.215326,195.915928
334.689964,156.666185,343.906064,258.405867,228.843328,268.828837,219.627228,167.089155
330.177497,134.910594,337.307388,237.569548,219.653305,245.740884,212.523415,143.081929
336.288927,112.770517,351.162379,217.858609,225.513573,235.642083,210.640121,130.553991
348.435963,116.997252,369.892323,225.083475,243.989690,250.076597,222.533330,141.990375
358.590162,120.943069,374.935590,227.720067,254.340391,246.180786,237.994963,139.403788
363.776264,143.413807,373.387947,235.957674,254.402975,248.315552,244.791293,155.771685
366.103570,187.281873,382.075254,277.546391,266.987994,297.910287,251.016310,207.645770
366.090291,208.681684,393.445143,309.691622,274.359742,341.941552,247.004891,240.931614
370.471953,217.819977,398.035503,330.031077,280.323858,358.945781,252.760308,246.734681
382.066404,226.082120,398.422847,336.749718,278.336731,354.498198,261.980288,243.830601
367.637878,219.686257,396.540003,328.782113,278.059558,360.170442,249.157433,251.074587
352.206642,198.027671,396.109146,310.413172,279.182817,356.089515,235.280313,243.704014
377.618994,210.030392,377.154529,317.802829,259.694682,317.296614,260.159147,209.524177
270.887954,178.184479,386.488272,188.145061,375.898601,311.046452,260.298283,301.085870
342.799020,136.475566,409.116772,242.494335,299.852531,310.842222,233.534779,204.823453
365.529717,139.837903,397.765961,254.907771,279.100160,288.151398,246.863916,173.081530
