104.060000,141.570000,114.500000,154.870000,84.981000,178.050000,74.537000,164.740000
102.322204,137.204115,116.038882,152.449544,85.954568,179.517123,72.237890,164.271693
103.880888,134.946062,117.598762,151.733819,85.590106,177.889232,71.872232,161.101475
104.823019,132.695610,118.111401,148.360187,84.939354,176.500289,71.650973,160.835711
105.079915,131.371024,117.991368,146.665455,84.246512,175.152629,71.335059,159.858198
105.943989,130.213421,119.089892,147.015098,83.911380,174.539332,70.765478,157.737655
107.145402,129.085691,119.598455,146.349375,83.656031,172.276222,71.202978,155.012538
112.954555,128.402897,123.551724,148.648734,82.125627,170.332172,71.528458,150.086335
108.884979,123.421687,121.587519,140.242294,82.634534,169.658702,69.931994,152.838095
114.514781,122.643310,125.480003,141.679850,80.059484,167.842485,69.094262,148.805945
111.805166,124.217437,122.946052,143.885406,80.097977,168.156623,68.957091,148.488654
119.797063,124.304772,127.429255,147.045151,77.474981,163.810950,69.842789,141.070571
109.745655,125.809765,118.318765,147.799207,78.583459,163.290967,70.010349,141.301526
103.032018,120.208132,115.483303,137.408835,80.444835,162.772564,67.993550,145.571861
109.834470,117.927957,120.487732,139.663304,81.698496,158.675279,71.045234,136.939932
102.541769,114.771088,114.907589,131.098654,82.252456,155.830295,69.886636,139.502728
91.870729,114.352251,106.801613,125.728230,85.552143,153.617994,70.621260,142.242015
97.789565,107.547093,115.585275,123.428206,86.730858,155.761256,68.935148,139.880142
94.865937,105.437801,112.599804,120.940487,83.445499,154.290744,65.711633,138.788058
99.168559,100.193290,114.303634,116.704483,79.657196,148.463330,64.522121,131.952136
96.016472,94.189657,112.330130,108.903274,80.063427,144.678841,63.749768,129.965225
99.286766,94.563092,113.332194,110.516456,78.716404,140.992386,64.670976,125.039022
100.093784,93.031896,114.800186,111.080119,80.508563,139.022283,65.802161,120.974060
98.434055,91.312371,114.009065,110.500341,81.537117,136.858051,65.962106,117.670081
98.625312,88.464561,112.914019,103.757850,81.522532,133.087301,67.233825,117.794012
103.149027,88.150442,116.536412,108.582288,81.802275,131.340843,68.414890,110.908998
103.005239,83.219078,118.776065,103.048117,86.302423,128.875702,70.531596,109.046663
107.364903,80.173634,120.261831,100.017535,84.914883,122.990186,72.017956,103.146286
111.506199,79.793624,122.263289,101.125454,84.770982,120.031855,74.013892,98.700025
115.414045,78.178754,124.525553,99.478399,86.252754,115.850640,77.141246,94.550996
120.571929,77.935177,127.522458,98.618895,88.781527,111.637347,81.830997,90.953629
122.465572,74.781773,129.694180,96.805513,90.434469,109.691293,83.205861,87.667553
122.600912,72.492659,129.740496,93.846340,90.915621,106.827403,83.776037,85.473721
120.664672,67.453138,129.282948,87.694811,91.329810,103.854077,82.711535,83.612404
