416.000000,181.000000,433.500000,198.500000,409.000000,223.000000,391.500000,205.500000
407.188701,181.917053,434.019635,194.291172,419.649690,225.449675,392.818757,213.075556
406.416625,181.795844,433.828863,193.984739,420.285646,224.442782,392.873408,212.253887
409.035776,181.728051,434.440664,194.895665,418.864340,224.947788,393.459452,211.780174
408.810664,182.395275,435.439735,192.939371,421.380941,228.444799,394.751870,217.900704
410.454451,176.974521,436.940043,187.555227,420.783020,227.999442,394.297427,217.418736
409.390776,177.182417,437.042217,186.128181,423.002337,229.525582,395.350896,220.579817
409.909156,177.071357,436.805119,186.161723,421.917998,230.208735,395.022035,221.118369
407.088005,177.540771,437.137933,183.114662,428.699681,228.606913,398.649754,223.033023
416.633382,173.886756,441.774390,187.458509,418.368034,230.817639,393.227026,217.245886
408.057601,181.078125,439.463630,190.197102,429.058643,226.032186,397.652615,216.913209
409.536327,177.972845,437.289872,185.476393,425.327694,229.721175,397.574149,222.217627
409.848689,181.867216,437.743672,192.547775,423.310484,230.243699,395.415501,219.563140
411.480208,178.680255,439.071911,189.088592,423.322453,230.839194,395.730751,220.430857
412.777652,177.254718,440.074973,187.835026,423.407365,230.837654,396.110045,220.257347
409.927771,177.536187,437.883562,185.479904,426.629963,225.083942,398.674172,217.140225
409.484659,175.760007,438.471655,185.179863,424.961598,226.753317,395.974602,217.333461
406.569077,178.161302,434.861685,182.728384,427.592948,227.757465,399.300340,223.190382
408.449673,176.823360,437.959728,184.406326,426.838046,227.687740,397.327990,220.104775
436.207471,215.105443,402.190767,220.091679,396.961300,184.415623,430.978004,179.429387
405.117926,177.216293,436.889945,182.808545,429.090226,227.122150,397.318207,221.529899
405.174284,177.762701,434.743249,180.690312,430.268186,225.888586,400.699222,222.960975
404.084308,177.529363,436.845669,183.649586,430.272096,218.837715,397.510735,212.717492
435.511437,222.167605,402.632536,223.508919,400.844116,179.670384,433.723018,178.329069
402.383368,181.986646,433.474510,185.703301,428.828690,224.567229,397.737548,220.850574
435.558139,219.844752,404.728065,223.573048,399.657583,181.644148,430.487656,177.915852
403.345026,181.085635,435.448062,188.216254,427.013061,226.191796,394.910026,219.061177
406.970400,176.547897,440.233973,192.511520,423.229244,227.944456,389.965672,211.980833
402.324923,182.645290,434.855924,187.600620,428.947646,226.387582,396.416645,221.432252
402.065858,181.508263,434.339315,187.822897,426.946572,225.606456,394.673115,219.291822
403.246587,179.092652,434.829679,188.330053,423.995690,225.371951,392.412597,216.134550
402.403439,180.732283,435.586006,188.070880,427.235188,225.830353,394.052621,218.491755
403.975291,178.639247,435.906233,187.911650,424.867658,225.924676,392.936716,216.652273
415.877230,177.618237,438.751019,195.609644,415.482134,225.193078,392.608344,207.201672
412.271877,175.971940,439.438894,195.830081,417.398540,225.982485,390.231522,206.124343
413.427404,173.943242,439.396149,195.401852,417.205995,222.255895,391.237250,200.797285
424.045726,176.695201,438.365177,202.763400,410.687829,217.966768,396.368378,191.898569
417.574935,174.583990,440.247206,199.295569,413.169624,224.138590,390.497353,199.427010
431.336256,177.626642,442.115345,206.024738,408.107749,218.933030,397.328660,190.534933
415.443241,174.284487,441.270746,196.719465,414.709795,227.296856,388.882290,204.861878
408.408718,177.212360,438.766899,194.127571,420.657673,226.628682,390.299492,209.713471
408.076197,177.080857,438.578865,193.548537,421.543334,225.103021,391.040666,208.635341
400.241153,184.790483,435.126401,188.311613,431.805336,221.214745,396.920087,217.693615
403.180282,180.804011,436.937864,192.900309,425.647986,224.407386,391.890403,212.311088
436.884762,218.607427,403.893792,225.422375,396.592061,190.074907,429.583031,183.259958
436.353161,219.634891,401.016856,223.498294,397.323274,189.715233,432.659578,185.851831
438.108548,195.327015,422.883846,226.972320,389.783585,211.047632,405.008286,179.402327
420.434106,177.232575,438.096649,201.761734,408.191235,223.295519,390.528693,198.766359
429.241309,185.494634,433.867365,219.391357,399.191406,224.123759,394.565351,190.227035
415.913255,177.116608,435.896608,199.575895,408.277756,224.150017,388.294403,201.690731
430.234744,217.842579,399.148669,222.477363,394.342227,190.239952,425.428302,185.605168
427.945773,223.892044,396.241184,224.839756,395.124238,187.473634,426.828826,186.525922
396.153443,186.027571,427.978952,187.803128,426.015395,222.998397,394.189886,221.222840
405.021425,179.341437,432.281033,192.835414,415.244886,227.250669,387.985279,213.756691
404.139468,179.146352,432.022431,192.222586,415.394627,227.678699,387.511664,214.602465
405.127221,179.550724,432.507819,192.797476,415.949379,227.023224,388.568781,213.776472
401.986556,180.626344,430.496327,192.272824,417.555794,223.950347,389.046023,212.303867
406.425521,178.811079,432.788833,194.639480,412.327729,228.718883,385.964417,212.890482
404.860323,178.828673,431.295377,194.628529,410.814082,228.896191,384.379029,213.096335
399.068753,182.512297,430.241096,192.383403,419.796089,225.368092,388.623745,215.496986
407.850426,177.847947,432.995644,197.538603,410.023213,226.874691,384.877994,207.184035
