334.020000,128.360000,438.190000,188.780000,396.390000,260.830000,292.230000,200.410000
400.941317,197.967565,342.061337,252.356648,254.752547,157.838784,313.632527,103.449701
388.482796,201.714481,328.292948,246.943070,250.945507,144.009707,311.135355,98.781119
396.802706,197.315627,331.873083,233.621400,268.206436,119.759308,333.136059,83.453535
400.136157,182.880629,334.500835,211.331804,281.420285,88.877845,347.055607,60.426670
397.062852,180.297623,332.165708,201.694005,289.372945,71.899716,354.270089,50.503335
381.371660,186.840724,319.610764,201.087570,289.482188,70.478462,351.243084,56.231616
371.121455,190.807512,310.370328,198.145641,294.628860,67.824675,355.379986,60.486546
368.226837,195.591264,310.570488,196.534395,308.467770,67.989092,366.124119,67.045961
325.447783,74.369267,381.015198,79.248840,370.036160,204.275524,314.468745,199.395951
341.282073,74.667777,395.460100,84.827499,372.309259,208.282347,318.131232,198.122625
346.933617,82.222724,399.470047,95.624081,368.870280,215.582263,316.333851,202.180905
339.005876,97.123266,390.309934,113.153119,353.975601,229.442316,302.671544,213.412464
330.345092,113.173292,381.287161,132.505557,337.868796,246.916434,286.926727,227.584169
335.155379,117.429219,384.694041,138.684917,336.868720,250.146908,287.330058,228.891210
335.633138,116.464051,385.268223,137.493605,337.250743,250.827049,287.615658,229.797495
335.465635,111.756273,385.095173,135.743508,332.401903,244.765772,282.772365,220.778537
325.128602,114.751912,373.905354,140.086066,317.837963,248.034616,269.061211,222.700461
317.781918,114.175137,366.900298,143.085189,305.349866,247.659803,256.231487,218.749752
307.586588,106.717694,356.157958,137.150272,291.856866,239.776874,243.285497,209.344297
297.138209,97.241088,345.960425,130.958081,277.999610,229.365361,229.177394,195.648367
291.814344,89.570919,341.489349,127.517540,270.618454,220.292918,220.943449,182.346297
288.454958,91.327629,336.534290,131.276722,263.098458,219.657847,215.019125,179.708754
277.764706,101.841188,324.791432,143.055801,250.127277,228.249144,203.100552,187.034531
270.952551,108.723831,315.861235,151.197296,238.300993,233.204458,193.392309,190.730992
271.852914,112.258764,316.050899,155.969003,236.748037,236.156776,192.550051,192.446537
273.397857,119.874134,316.698957,163.480342,239.598126,240.041707,196.297026,196.435499
272.778918,132.932714,313.824807,176.470909,236.213243,249.639668,195.167354,206.101473
272.357768,146.326593,312.426348,190.523619,236.843030,259.046698,196.774449,214.849673
263.048874,161.433968,302.247935,205.998995,230.065144,269.490431,190.866084,224.925404
257.537022,171.840086,294.465416,216.969249,224.264496,274.413418,187.336101,229.284255
260.554196,177.425568,299.391412,222.337273,233.205741,279.571065,194.368525,234.659359
266.251591,180.869662,304.669984,227.420353,237.564442,282.802712,199.146049,236.252021
258.923004,184.955431,300.338740,232.093235,234.703824,289.760715,193.288088,242.622912
259.012853,189.132857,300.263437,239.598499,232.352883,295.108544,191.102298,244.642902
264.935033,187.626763,307.743369,238.188694,242.012859,293.839531,199.204523,243.277600
265.752932,174.696466,310.608801,222.025926,249.672123,279.777858,204.816253,232.448398
261.348206,161.630255,307.564281,208.726031,248.407391,266.777930,202.191316,219.682154
266.325018,158.142606,311.185311,204.845158,252.374689,261.335897,207.514397,214.633345
270.105572,155.652154,314.584826,202.135580,256.050142,258.146492,211.570888,211.663067
267.602658,148.797276,313.123565,191.319021,258.376819,249.927188,212.855912,207.405443
267.845883,139.759718,314.311165,179.120614,262.992528,239.701930,216.527247,200.341034
274.163903,139.551558,320.743685,177.160122,272.185792,237.301106,225.606011,199.692542
275.218643,142.332177,322.135312,174.000107,279.633615,236.967216,232.716946,205.299285
269.484423,145.072418,318.773686,172.208909,282.591699,237.927926,233.302436,210.791436
269.892543,139.854245,322.230629,161.576028,293.177745,231.578218,240.839659,209.856436
269.165986,138.181852,322.665933,151.511136,304.612346,223.973090,251.112399,210.643806
266.933136,134.751100,319.393535,143.703300,306.883409,217.013345,254.423010,208.061145
253.228686,137.269011,306.395754,143.134028,298.377756,215.818121,245.210688,209.953104
251.507080,117.077533,305.228921,118.817160,302.902170,190.670123,249.180329,188.930495
244.494696,103.320477,297.338794,105.050102,295.018032,175.954840,242.173934,174.225216
237.920903,99.071449,291.084172,103.732303,285.042324,172.647651,231.879056,167.986797
239.276618,89.276875,291.257184,96.808954,281.214413,166.116376,229.233846,158.584297
246.367740,68.533224,298.359909,77.380709,286.740923,145.659582,234.748754,136.812097
254.409790,62.154238,305.351871,72.030539,292.549259,138.066570,241.607178,128.190269
251.521358,67.609237,300.848072,79.850321,284.874951,144.215667,235.548236,131.974584
247.583045,69.064465,295.696429,83.945032,276.333763,146.550398,228.220380,131.669831
254.929478,66.930685,302.744453,80.689644,284.622897,143.665465,236.807922,129.906506
254.314005,77.194773,303.698134,89.805136,287.634934,152.711110,238.250804,140.100747
250.061118,96.677167,298.102988,109.621643,280.896306,173.482178,232.854436,160.537701
242.879492,112.927295,292.389626,119.681744,283.905380,181.871303,234.395245,175.116854
241.345972,120.698572,289.813708,128.643439,279.737291,190.114714,231.269555,182.169847
236.442618,137.434534,284.536366,137.449434,284.517970,196.824432,236.424223,196.809531
289.594323,185.397113,240.407650,194.522687,229.456962,135.498680,278.643634,126.373106
277.974538,174.951626,229.560361,200.249018,201.788224,147.098670,250.202402,121.801279
264.644371,169.807907,216.551596,192.802522,191.231683,139.846433,239.324458,116.851817
260.603379,143.201712,212.898332,171.258068,183.012214,120.441821,230.717261,92.385466
253.158574,123.119801,211.994074,162.576858,169.963731,118.727717,211.128231,79.270660
235.288947,103.996817,224.547533,159.606955,167.715194,148.629466,178.456608,93.019328
203.530793,94.634949,225.692772,152.404857,162.087519,176.805420,139.925540,119.035511
189.458474,84.777329,216.218144,143.555956,149.798295,173.794383,123.038625,115.015756
173.905112,72.893787,215.584430,120.993959,159.296995,169.767629,117.617677,121.667457
169.253008,68.239533,219.821131,108.152475,173.470618,166.876747,122.902495,126.963805
173.956170,66.123627,220.630494,108.844060,169.749978,164.433704,123.075654,121.713271
180.431256,67.654396,223.575140,116.493925,166.772644,166.672139,123.628759,117.832609
173.378005,79.353978,219.991867,122.105707,171.410357,175.076005,124.796495,132.324275
