811.410000,265.460000,881.660000,288.630000,828.780000,448.970000,758.520000,425.790000
806.136620,251.657656,882.722695,264.693023,849.344254,460.799791,772.758179,447.764423
813.765932,247.095785,894.515617,264.964619,850.776979,462.620565,770.027293,444.751731
818.579260,243.771354,902.544606,266.127591,848.489227,469.148279,764.523881,446.792042
821.569202,241.468772,906.622312,266.030726,846.917870,472.775209,761.864760,448.213255
825.371993,236.669034,920.197100,272.891059,843.161525,474.561357,748.336418,438.339331
832.853843,226.852871,936.202064,278.422196,844.448849,462.301497,741.100628,410.732172
833.989392,219.523886,946.440835,286.269694,830.640879,481.366173,718.189437,414.620365
841.440210,210.810562,954.749528,288.265554,822.236169,482.120050,708.926851,404.665059
831.042201,205.987403,955.825818,288.106192,824.053806,488.340368,699.270189,406.221578
830.644579,191.394174,965.802381,293.732893,818.346593,488.476392,683.188791,386.137674
826.123749,173.348679,976.990544,294.228592,815.418384,495.882229,664.551588,375.002317
851.407763,169.444960,987.819472,305.976443,798.666481,494.963498,662.254772,358.432015
841.846294,151.108792,996.779105,297.727125,800.804106,504.815536,645.871294,358.197203
866.640715,178.292841,998.728823,282.793626,817.227459,512.209814,685.139351,407.709029
897.022867,177.591540,1011.636306,290.148947,802.834160,502.765183,688.220721,390.207776
913.938223,166.470655,1016.536694,308.162866,770.543273,486.285212,667.944802,344.593001
934.465387,160.022563,1024.368850,309.951208,756.639127,470.493106,666.735664,320.564461
961.694046,169.727562,1024.240872,334.915471,729.775470,446.411986,667.228644,281.224077
973.217788,179.775060,1010.023529,344.376949,709.110701,411.662445,672.304960,247.060556
980.008602,175.921430,1036.889566,326.830931,771.001398,427.049772,714.120433,276.140271
997.518969,184.386782,1018.752781,358.219722,687.987327,398.622948,666.753515,224.790009
1021.585414,175.644863,962.939858,434.779088,651.480453,364.291641,710.126009,105.157416
1002.839636,150.197433,1030.103761,408.947297,691.328165,444.643626,664.064041,185.893762
1041.894698,183.993301,950.503013,420.295084,606.552639,287.269409,697.944324,50.967626
935.310453,22.248963,1086.780487,333.132409,759.954300,492.370137,608.484266,181.486691
1077.605782,367.952033,774.481718,469.650321,671.796068,163.583305,974.920132,61.885017
1075.163357,198.574771,903.309369,464.068383,604.971186,270.954108,776.825174,5.460496
